leadRefId,lenderName,accountStatus,accountType,debtType,outstandingAmount,overdueAmount,delinquency,creditLimitAmount,sanctionedAmount,openDate,closedDate,lastPaymentDate,reportedDate,repaymentTenure,tenurePaid,settlementAmount,suitFiledWilfulDefault,roi
68f4ce718c61064a6952f4e6,POONAWALLA FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,"2,002",,"20,000","Jan 17, 2020, 5:30 AM","May 4, 2020, 5:30 AM","May 4, 2020, 5:30 AM","Feb 29, 2024, 5:30 AM",0,22,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,"1,483",,"27,999","Oct 1, 2020, 5:30 AM","Nov 9, 2021, 5:30 AM","Oct 5, 2021, 5:30 AM","Nov 30, 2021, 5:30 AM",12,49,,00,
68f4ce718c61064a6952f4e6,RBL Bank,CLOSED,UNSECURED,Credit Card,"40,256",0,"1,183","92,000","95,948","Oct 14, 2020, 5:30 AM","Sep 13, 2022, 5:30 AM","Aug 1, 2022, 5:30 AM","Nov 30, 2023, 5:30 AM",0,25,,,46
68f4ce718c61064a6952f4e6,SBI Cards and Payment Services Private Limited,ACTIVE,UNSECURED,Credit Card,"63,463",0,18,"63,000","125,999","Oct 21, 2020, 5:30 AM",,"Oct 9, 2025, 5:30 AM","Oct 30, 2025, 5:30 AM",0,2,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,"1,575",,"12,510","Dec 23, 2020, 5:30 AM","Jul 17, 2021, 5:30 AM","Jul 5, 2021, 5:30 AM","Jul 31, 2021, 5:30 AM",6,60,,00,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,"1,452",,"19,450","Feb 28, 2021, 5:30 AM","Nov 15, 2021, 5:30 AM","Nov 5, 2021, 5:30 AM","Nov 30, 2021, 5:30 AM",8,49,,00,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,305",,"13,320","Feb 28, 2021, 5:30 AM","May 9, 2022, 5:30 AM","Apr 1, 2022, 5:30 AM","Jun 30, 2022, 5:30 AM",15,48,,,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,OTHERS,Business Loan – General,0,0,877,,"121,500","Jun 23, 2020, 5:30 AM","Jun 3, 2023, 5:30 AM","Jun 3, 2023, 5:30 AM","Jul 31, 2023, 5:30 AM",0,36,,,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,332",,"29,000","Jun 23, 2021, 5:30 AM","Mar 8, 2022, 5:30 AM","Mar 5, 2022, 5:30 AM","Apr 30, 2022, 5:30 AM",0,48,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Credit Card,0,0,0,"40,000","39,072","Apr 28, 2021, 5:30 AM","Apr 29, 2022, 5:30 AM",,"Sep 30, 2023, 5:30 AM",0,36,,,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,301",,"29,990","Jul 4, 2021, 5:30 AM","May 8, 2022, 5:30 AM","Apr 5, 2022, 5:30 AM","Jun 30, 2022, 5:30 AM",15,48,,,
68f4ce718c61064a6952f4e6,HDB Financial Services Limited,CLOSED,UNSECURED,Personal Loan,0,0,418,,"500,000","Aug 31, 2021, 5:30 AM","Sep 4, 2024, 5:30 AM","Sep 4, 2024, 5:30 AM","Sep 30, 2024, 5:30 AM",36,24,,,
68f4ce718c61064a6952f4e6,RBL Bank,CLOSED,UNSECURED,Credit Card,0,0,0,"92,000",0,"Jul 1, 2021, 5:30 AM","Jul 1, 2021, 5:30 AM",,"Jul 13, 2021, 5:30 AM",0,53,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,"1,545",,"1,000","Aug 4, 2021, 5:30 AM","Sep 24, 2022, 5:30 AM","Aug 4, 2021, 5:30 AM","Sep 30, 2022, 5:30 AM",24,48,,00,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,304",,"13,990","Nov 1, 2021, 5:30 AM","May 10, 2022, 5:30 AM","Apr 2, 2022, 5:30 AM","Jun 30, 2022, 5:30 AM",8,48,,,
68f4ce718c61064a6952f4e6,Muthoot Finance Limited,CLOSED,SECURED,Gold Loan,0,0,"1,411",,"185,100","Dec 22, 2020, 5:30 AM","Dec 16, 2021, 5:30 AM","Dec 16, 2021, 5:30 AM","Dec 31, 2021, 5:30 AM",12,48,,,26
68f4ce718c61064a6952f4e6,Protium Finance Limited,CLOSED,UNSECURED,Business Loan - Unsecured,0,0,0,,"400,000","Nov 22, 2021, 5:30 AM","Nov 7, 2023, 5:30 AM",,"Nov 30, 2023, 5:30 AM",0,25,,,
68f4ce718c61064a6952f4e6,ICICI Bank,ACTIVE,UNSECURED,Credit Card,"39,949",0,18,"40,000","40,000","Feb 11, 2022, 5:30 AM",,"Oct 9, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,00,
68f4ce718c61064a6952f4e6,Yes Bank,ACTIVE,UNSECURED,Credit Card,"45,555",0,-8,"46,000","46,542","Mar 3, 2022, 5:30 AM",,"Nov 4, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,
68f4ce718c61064a6952f4e6,BOBCARD LIMITED,ACTIVE,UNSECURED,Credit Card,"60,410",0,0,"60,000","60,708","Mar 3, 2022, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",0,1,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,ACTIVE,UNSECURED,Credit Card,"85,607",0,0,"91,000","92,074","Apr 1, 2022, 5:30 AM",,,"Oct 31, 2025, 5:30 AM",0,2,,,
68f4ce718c61064a6952f4e6,RBL Bank,CLOSED,UNSECURED,Loan on Credit Card,0,0,178,,"115,000","Apr 15, 2022, 5:30 AM","May 3, 2025, 5:30 AM","May 2, 2025, 5:30 AM","Aug 15, 2025, 5:30 AM",0,12,,,
68f4ce718c61064a6952f4e6,SI CREVA CAPITAL,CLOSED,UNSECURED,Personal Loan,0,0,"1,162",,"10,000","Jun 22, 2022, 5:30 AM","Aug 22, 2022, 5:30 AM","Aug 22, 2022, 5:30 AM","Aug 31, 2022, 5:30 AM",2,40,,,18
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,995,,"62,000","Jun 6, 2022, 5:30 AM","Feb 5, 2023, 5:30 AM","Feb 5, 2023, 5:30 AM","Feb 28, 2023, 5:30 AM",0,36,0,,
68f4ce718c61064a6952f4e6,Aditya Birla Capital Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,"6,000","Jun 30, 2022, 5:30 AM","Mar 28, 2024, 5:30 AM",,"May 31, 2024, 5:30 AM",0,24,,,
68f4ce718c61064a6952f4e6,SBI Cards and Payment Services Private Limited,ACTIVE,UNSECURED,Credit Card,"9,999",0,13,"10,000","10,588","Jul 31, 2022, 5:30 AM",,"Oct 14, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,
68f4ce718c61064a6952f4e6,RBL Bank,ACTIVE,UNSECURED,Credit Card,"64,000",0,-5,"129,000","95,948","Oct 14, 2020, 5:30 AM",,"Nov 1, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,46
68f4ce718c61064a6952f4e6,Yes Bank,CLOSED,SECURED,Used Car Loan,0,0,112,,"477,134","Oct 28, 2022, 5:30 AM","Jul 7, 2025, 5:30 AM","Jul 7, 2025, 5:30 AM","Jul 31, 2025, 5:30 AM",36,12,,00,17
68f4ce718c61064a6952f4e6,SI CREVA CAPITAL,CLOSED,UNSECURED,Personal Loan,0,0,"1,043",,"1,060","Oct 18, 2022, 5:30 AM","Dec 19, 2022, 5:30 AM","Dec 19, 2022, 5:30 AM","Dec 31, 2022, 5:30 AM",2,36,,,24
68f4ce718c61064a6952f4e6,Mas Financial Services Ltd,CLOSED,UNSECURED,Personal Loan,0,0,"1,043",,"9,540","Oct 18, 2022, 5:30 AM","Dec 19, 2022, 5:30 AM","Dec 19, 2022, 5:30 AM","Dec 31, 2022, 5:30 AM",2,36,,,
68f4ce718c61064a6952f4e6,PIRAMAL FINANCE LIMITED,ACTIVE,UNSECURED,Business Loan - Unsecured,"176,141",0,-10,,"517,476","Nov 9, 2022, 5:30 AM",,"Nov 6, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,0,,
68f4ce718c61064a6952f4e6,SI CREVA CAPITAL,CLOSED,UNSECURED,Personal Loan,0,0,941,,636,"Jan 29, 2023, 5:30 AM","Mar 31, 2023, 5:30 AM","Mar 31, 2023, 5:30 AM","Mar 31, 2023, 5:30 AM",2,33,,,24
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,778,,"62,000","Feb 9, 2023, 5:30 AM","Sep 10, 2023, 5:30 AM","Sep 10, 2023, 5:30 AM","Sep 30, 2023, 5:30 AM",9,27,0,,
68f4ce718c61064a6952f4e6,ICICI Bank,CLOSED,UNSECURED,Consumer Loan,0,,"1,463",,"9,433","Feb 28, 2021, 5:30 AM","Oct 25, 2021, 5:30 AM","Oct 25, 2021, 5:30 AM","Nov 30, 2024, 5:30 AM",7,13,,,
68f4ce718c61064a6952f4e6,Poonawalla Fincorp Limited,CLOSED,UNSECURED,Personal Loan,0,0,941,,"12,084","Jan 29, 2023, 5:30 AM","Mar 31, 2023, 5:30 AM","Mar 31, 2023, 5:30 AM","Apr 30, 2023, 5:30 AM",0,32,,,
68f4ce718c61064a6952f4e6,SI CREVA CAPITAL,CLOSED,UNSECURED,Personal Loan,0,0,869,,"13,738","Apr 13, 2023, 5:30 AM","Jun 11, 2023, 5:30 AM","Jun 11, 2023, 5:30 AM","Jun 30, 2023, 5:30 AM",2,30,,,36
68f4ce718c61064a6952f4e6,Axis Bank,ACTIVE,UNSECURED,Credit Card,"27,533",0,-1,"158,000","158,000","May 16, 2023, 5:30 AM",,"Oct 28, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",18,2,,00,
68f4ce718c61064a6952f4e6,ICICI Bank,CLOSED,UNSECURED,Consumer Loan,0,0,297,,"44,675","Jun 30, 2023, 5:30 AM","Jan 7, 2025, 5:30 AM","Jan 3, 2025, 5:30 AM","Jan 15, 2025, 5:30 AM",18,12,,,
68f4ce718c61064a6952f4e6,CapFloat Financial Services Pvt Ltd,ACTIVE,UNSECURED,Consumer Loan,0,0,207,,"5,000","Jul 9, 2023, 5:30 AM",,"Apr 3, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,
68f4ce718c61064a6952f4e6,HDB Financial Services Limited,CLOSED,UNSECURED,Personal Loan,0,0,448,,"81,593","Jul 22, 2023, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 31, 2024, 5:30 AM",12,24,,,
68f4ce718c61064a6952f4e6,Karur Vysya Bank Ltd,ACTIVE,UNSECURED,Consumer Loan,0,0,207,,"20,000","Jul 9, 2023, 5:30 AM",,"Apr 3, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,542,,"62,000","Sep 10, 2023, 5:30 AM","May 3, 2024, 5:30 AM","May 3, 2024, 5:30 AM","May 31, 2024, 5:30 AM",9,24,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,570,,"14,136","Oct 1, 2023, 5:30 AM","Apr 12, 2024, 5:30 AM","Apr 5, 2024, 5:30 AM","Apr 30, 2024, 5:30 AM",6,24,,00,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,570,,"17,712","Oct 1, 2023, 5:30 AM","Apr 12, 2024, 5:30 AM","Apr 5, 2024, 5:30 AM","Apr 30, 2024, 5:30 AM",6,24,,00,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,390,,"79,900","Oct 20, 2023, 5:30 AM","Oct 7, 2024, 5:30 AM","Oct 2, 2024, 5:30 AM","Dec 15, 2024, 5:30 AM",15,12,,,
68f4ce718c61064a6952f4e6,RBL Bank,CLOSED,UNSECURED,Loan on Credit Card,0,0,56,,"90,000","Aug 26, 2023, 5:30 AM","Sep 3, 2025, 5:30 AM","Sep 1, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",24,1,,,21
68f4ce718c61064a6952f4e6,Protium Finance Limited,ACTIVE,UNSECURED,Business Loan - Unsecured,"253,432",0,-6,,"590,000","Nov 6, 2023, 5:30 AM",,"Nov 2, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,00,
68f4ce718c61064a6952f4e6,ICICI Bank,ACTIVE,UNSECURED,Credit Card,0,0,608,"40,000","41,844","Jan 5, 2024, 5:30 AM",,"Feb 27, 2024, 5:30 AM","Jul 31, 2025, 5:30 AM",0,5,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,601,,"34,183","Jun 28, 2023, 5:30 AM","Mar 14, 2024, 5:30 AM","Mar 5, 2024, 5:30 AM","Mar 31, 2024, 5:30 AM",8,24,,00,
68f4ce718c61064a6952f4e6,Hero FinCorp Ltd,ACTIVE,UNSECURED,Personal Loan,"186,658",0,-9,,"340,000","Mar 17, 2024, 5:30 AM",,"Nov 5, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",36,1,,00,20
68f4ce718c61064a6952f4e6,PayU Finance India PVT Ltd,CLOSED,UNSECURED,Personal Loan,0,0,327,,"68,000","May 4, 2024, 5:30 AM","Dec 4, 2024, 5:30 AM","Dec 4, 2024, 5:30 AM","Dec 31, 2024, 5:30 AM",12,12,0,,
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,327,,"17,000","May 4, 2024, 5:30 AM","Dec 4, 2024, 5:30 AM","Dec 4, 2024, 5:30 AM","Dec 15, 2024, 5:30 AM",12,12,,,
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,ACTIVE,UNSECURED,Personal Loan,"440,294",0,25,,"590,104","May 18, 2024, 5:30 AM",,"Oct 2, 2025, 5:30 AM","Oct 15, 2025, 5:30 AM",48,2,,,19
68f4ce718c61064a6952f4e6,Axis Bank,ACTIVE,UNSECURED,Credit Card,"130,185",0,0,"158,000","130,185","Jun 10, 2024, 5:30 AM",,,"Oct 31, 2025, 5:30 AM",0,2,,00,
68f4ce718c61064a6952f4e6,Capri Global Capital Limited,CLOSED,SECURED,Gold Loan,0,0,0,,"144,410","Sep 9, 2024, 5:30 AM","Mar 3, 2025, 5:30 AM",,"Mar 31, 2025, 5:30 AM",12,13,,00,29
68f4ce718c61064a6952f4e6,Bajaj Finance Limited,ACTIVE,UNSECURED,Consumer Loan,0,0,"1,789",,"7,103","Jan 31, 2020, 5:30 AM",,"Dec 3, 2020, 5:30 AM","Mar 31, 2021, 5:30 AM",0,57,,,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,83,,"22,391","Nov 22, 2024, 5:30 AM","Aug 12, 2025, 5:30 AM","Aug 5, 2025, 5:30 AM","Aug 31, 2025, 5:30 AM",8,12,,00,
68f4ce718c61064a6952f4e6,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,52,,"33,747","Nov 22, 2024, 5:30 AM","Sep 12, 2025, 5:30 AM","Sep 5, 2025, 5:30 AM","Sep 30, 2025, 5:30 AM",9,12,,00,
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,146,,"17,000","Dec 6, 2024, 5:30 AM","Jun 3, 2025, 5:30 AM","Jun 3, 2025, 5:30 AM","Jun 15, 2025, 5:30 AM",12,12,,,
68f4ce718c61064a6952f4e6,Tata Capital Ltd,CLOSED,UNSECURED,Personal Loan,0,0,144,,"68,000","Dec 6, 2024, 5:30 AM","Jun 5, 2025, 5:30 AM","Jun 5, 2025, 5:30 AM","Jun 30, 2025, 5:30 AM",12,12,,,26
68f4ce718c61064a6952f4e6,HDB Financial Services Limited,ACTIVE,UNSECURED,Consumer Loan,244,0,0,,"2,219","Feb 2, 2025, 5:30 AM",,,"Nov 19, 2025, 5:30 AM",10,1,,,
68f4ce718c61064a6952f4e6,HDB Financial Services Limited,ACTIVE,UNSECURED,Consumer Loan,"41,289",0,-8,,"63,240","Feb 2, 2025, 5:30 AM",,"Nov 4, 2025, 5:30 AM","Nov 19, 2025, 5:30 AM",25,1,,,
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,0,,"16,000","Mar 12, 2025, 5:30 AM","Apr 9, 2025, 5:30 AM",,"Apr 15, 2025, 5:30 AM",0,8,,00,
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,"16,000","Apr 20, 2025, 5:30 AM","May 9, 2025, 5:30 AM",,"May 15, 2025, 5:30 AM",0,7,,00,
68f4ce718c61064a6952f4e6,Hero FinCorp Ltd,ACTIVE,UNSECURED,Personal Loan,"55,905",0,-12,,"60,839","May 13, 2025, 5:30 AM",,"Nov 8, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",48,1,,00,24
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,"16,000","May 31, 2025, 5:30 AM","Jun 9, 2025, 5:30 AM",,"Jun 15, 2025, 5:30 AM",0,6,,00,
68f4ce718c61064a6952f4e6,TAPSTART CAPITAL PVT LTD,CLOSED,UNSECURED,Personal Loan,0,0,0,,"9,000","Jun 4, 2025, 5:30 AM","Nov 5, 2025, 5:30 AM",,"Nov 15, 2025, 5:30 AM",5,1,,,30
68f4ce718c61064a6952f4e6,Sayyam Investmets Pvt Ltd,CLOSED,UNSECURED,Personal Loan,0,0,122,,"12,000","Jun 1, 2025, 5:30 AM","Jun 27, 2025, 5:30 AM","Jun 27, 2025, 5:30 AM","Jun 30, 2025, 5:30 AM",0,6,,,
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,"16,000","Jun 9, 2025, 5:30 AM","Jul 9, 2025, 5:30 AM",,"Jul 15, 2025, 5:30 AM",0,5,,00,
68f4ce718c61064a6952f4e6,Sayyam Investmets Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,94,,"35,000","Jun 28, 2025, 5:30 AM","Jul 25, 2025, 5:30 AM","Jul 25, 2025, 5:30 AM","Jul 31, 2025, 5:30 AM",0,5,,,
68f4ce718c61064a6952f4e6,PIRAMAL FINANCE LIMITED,ACTIVE,SECURED,Used Car Loan,"403,597",0,-10,,"422,542","Jul 8, 2025, 5:30 AM",,"Nov 6, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,0,,
68f4ce718c61064a6952f4e6,Krazybee Services Private Limited,CLOSED,UNSECURED,Business Loan - Unsecured,0,0,52,,"12,000","Jul 3, 2025, 5:30 AM","Sep 5, 2025, 5:30 AM","Sep 5, 2025, 5:30 AM","Sep 15, 2025, 5:30 AM",8,3,,,
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,"15,750","Jul 14, 2025, 5:30 AM","Sep 10, 2025, 5:30 AM",,"Sep 15, 2025, 5:30 AM",0,3,,00,
68f4ce718c61064a6952f4e6,Sayyam Investmets Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,66,,"49,200","Jul 27, 2025, 5:30 AM","Aug 22, 2025, 5:30 AM","Aug 22, 2025, 5:30 AM","Aug 31, 2025, 5:30 AM",0,4,,,
68f4ce718c61064a6952f4e6,Sayyam Investmets Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,7,,"55,200","Aug 23, 2025, 5:30 AM","Oct 20, 2025, 5:30 AM","Oct 20, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",0,2,,,
68f4ce718c61064a6952f4e6,FINC FRIENDS PRIVATE LIMITED,ACTIVE,UNSECURED,Personal Loan,"50,000",0,-4,,"50,000","Aug 24, 2025, 5:30 AM",,"Oct 31, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,40
68f4ce718c61064a6952f4e6,SOLOMON CAPITAL PRIVATE LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,16,,"30,000","Sep 9, 2025, 5:30 AM","Oct 11, 2025, 5:30 AM","Oct 11, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",0,2,,,
68f4ce718c61064a6952f4e6,RBL Bank,ACTIVE,SECURED,Two-Wheeler Loan,"83,812",0,-9,,"92,774","Aug 29, 2025, 5:30 AM",,"Nov 5, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",18,1,,,20
68f4ce718c61064a6952f4e6,R K BANSAL FINANCE PRIVATE LIMITED,ACTIVE,UNSECURED,Short Term Personal Loan [Unsecured],"8,425",0,0,,"15,750","Sep 10, 2025, 5:30 AM",,,"Oct 15, 2025, 5:30 AM",0,2,,00,
68f4ce718c61064a6952f4e6,TAPSTART CAPITAL PVT LTD,ACTIVE,UNSECURED,Personal Loan,"5,758",0,0,,"7,107","Oct 5, 2025, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",5,1,,,30
68f4ce718c61064a6952f4e6,Sayyam Investmets Pvt Ltd,ACTIVE,UNSECURED,Short Term Personal Loan [Unsecured],"67,113",0,0,,"55,200","Oct 22, 2025, 5:30 AM",,,"Oct 31, 2025, 5:30 AM",0,2,,,
68f4ce718c61064a6952f4e6,SOLOMON CAPITAL PRIVATE LIMITED,ACTIVE,UNSECURED,Personal Loan,"35,640",0,0,,"33,000","Nov 9, 2025, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",0,1,,,
69270800ec6fe446eb97b39c,Axis Bank,CLOSED,UNSECURED,Personal Loan,0,0,382,,"70,000","Feb 29, 2020, 5:30 AM","Oct 10, 2024, 5:30 AM","Oct 10, 2024, 5:30 AM","Oct 31, 2024, 5:30 AM",56,14,,,
69270800ec6fe446eb97b39c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,060",,"19,990","Jul 4, 2022, 5:30 AM","Jan 5, 2023, 5:30 AM","Dec 2, 2022, 5:30 AM","Feb 28, 2023, 5:30 AM",8,36,,,
69270800ec6fe446eb97b39c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,725,,"16,999","Jun 7, 2023, 5:30 AM","Dec 7, 2023, 5:30 AM","Nov 2, 2023, 5:30 AM","Jan 31, 2024, 5:30 AM",8,24,,,
69270800ec6fe446eb97b39c,DBS Bank Ltd,CLOSED,UNSECURED,Credit Card,"33,777",0,213,"35,000",0,"Jun 11, 2023, 5:30 AM","Feb 4, 2025, 5:30 AM","Mar 28, 2025, 5:30 AM","Sep 30, 2025, 5:30 AM",0,12,"13,000",,
69270800ec6fe446eb97b39c,Bajaj Finance Limited,ACTIVE,UNSECURED,Personal Loan,"103,672",0,27,,"165,069","Jan 9, 2024, 5:30 AM",,"Sep 30, 2025, 5:30 AM","Sep 30, 2025, 5:30 AM",39,12,,,36
69270800ec6fe446eb97b39c,SBI Cards and Payment Services Private Limited,CLOSED,UNSECURED,Credit Card,0,0,269,0,"110,938","Mar 17, 2024, 5:30 AM","Feb 1, 2025, 5:30 AM","Jan 31, 2025, 5:30 AM","Mar 2, 2025, 5:30 AM",0,12,"33,000",,
69270800ec6fe446eb97b39c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,0,,"2,137","Jun 7, 2023, 5:30 AM","Dec 3, 2023, 5:30 AM",,"Dec 31, 2023, 5:30 AM",6,24,,,
69270800ec6fe446eb97b39c,Development Credit Bank Limited,ACTIVE,SECURED,Gold Loan,"36,047",0,0,,"36,047","Oct 17, 2025, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",0,1,,,
69270800ec6fe446eb97b39c,India Infoline Investment Services Limited,ACTIVE,SECURED,Gold Loan,"9,012",0,0,,"9,012","Oct 17, 2025, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",12,1,,,
69270eb0ec6fe446eb97ba10,Home Credit India Finance Pvt. Ltd,CLOSED,UNSECURED,Consumer Loan,0,0,"1,638",,"8,299","Nov 19, 2020, 5:30 AM","Jul 20, 2021, 5:30 AM","Jul 19, 2021, 5:30 AM","Jul 31, 2021, 5:30 AM",0,63,,,
69270eb0ec6fe446eb97ba10,Aditya Birla Capital Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,0,,500,"Sep 7, 2021, 5:30 AM","Jan 24, 2023, 5:30 AM",,"May 31, 2024, 5:30 AM",0,27,,,
69270eb0ec6fe446eb97ba10,TVS Credit Services Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,195",,"16,090","Apr 9, 2022, 5:30 AM","Oct 5, 2022, 5:30 AM","Oct 5, 2022, 5:30 AM","Dec 31, 2022, 5:30 AM",8,39,,00,
69270eb0ec6fe446eb97ba10,TVS Credit Services Limited,CLOSED,UNSECURED,Consumer Loan,0,0,831,,"27,199","Jan 26, 2023, 5:30 AM","Oct 4, 2023, 5:30 AM","Oct 4, 2023, 5:30 AM","Dec 31, 2023, 5:30 AM",12,27,,00,
69270eb0ec6fe446eb97ba10,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,710,,"12,500","Aug 31, 2023, 5:30 AM","Mar 11, 2024, 5:30 AM","Feb 2, 2024, 5:30 AM","Apr 30, 2024, 5:30 AM",9,27,,,
69270eb0ec6fe446eb97ba10,HDFC Bank Ltd,ACTIVE,UNSECURED,Consumer Loan,635,0,37,,"6,359","Jan 25, 2024, 5:30 AM",,"Dec 6, 2025, 5:30 AM","Jan 22, 2026, 5:30 AM",0,3,,,
69270eb0ec6fe446eb97ba10,HDFC Bank Ltd,ACTIVE,UNSECURED,Consumer Loan,"3,848",0,37,,"41,319","Jan 25, 2024, 5:30 AM",,"Dec 6, 2025, 5:30 AM","Jan 22, 2026, 5:30 AM",0,3,,,
69270eb0ec6fe446eb97ba10,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,343,,"2,200","Jan 3, 2025, 5:30 AM","Feb 3, 2025, 5:30 AM","Feb 3, 2025, 5:30 AM","Feb 15, 2025, 5:30 AM",7,13,,,
69270eb0ec6fe446eb97ba10,PayU Finance India PVT Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,343,,"8,800","Jan 3, 2025, 5:30 AM","Feb 3, 2025, 5:30 AM","Feb 3, 2025, 5:30 AM","Feb 15, 2025, 5:30 AM",7,13,0,,
